id,text,superpower,type,category,use_case,chart_type,data_type,options,help_text,definition,tags,include_in_scoring,include_in_benchmarking,is_scored,base_weight,polarity,scoring_config,tolerance,tolerance_min_legal,tolerance_max_legal,validation,validation_rule,unit,unit_display_name,unit_type,currency_code,question_priority,question_version,historical_comparability,commonality,is_required,depends_on,sub_power,sub_power_code,sub_power_order,source,data_sensitivity,stability,benchmark_group,benchmark_display,difficulty,update_frequency,region,status,replaced_by,response_format,na_handling,lumi_tier,pii_warning,redaction_required,matrix_rows,matrix_columns,created_at,updated_at,response_polarity,data_display_type,default_chart_type,sector_modifiers,fte_band_modifiers,matrix,purpose,fte_modifiers,active,is_active,scoring_rule,is_core,score_map,short_description,search_description,search_embedding,embedding_updated_at
CHA_COM_024,"In the last 12 months, has clarity of change communication improved or worsened?",Change,single_select,metric,change,stacked_bar,categorical,"[{""code"": ""IMPROVED"", ""label"": ""Improved"", ""order"": 1, ""is_na"": false}, {""code"": ""WORSENED"", ""label"": ""Worsened"", ""order"": 2, ""is_na"": false}, {""code"": ""NO_CHANGE"", ""label"": ""No change"", ""order"": 3, ""is_na"": false}]",Select the option that best reflects current practice.,"In the last 12 months, has clarity of change communication improved or worsened?","{""Change"",""Communication"",""metric"",""change"",""single_select""}",TRUE,TRUE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""IMPROVED"": 0.0, ""WORSENED"": 50.0, ""NO_CHANGE"": 100.0}, ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": true, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,25,v1.6_lang_final,low,variable,TRUE,{},Communication,CHA_COMMUNICATION,2,Change Master Expansion (7-Level Framework),low,volatile,Trend in clarity of change communication,Trend in clarity of change communication,medium,ad_hoc,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Pulse,FALSE,FALSE,[],[],2026-01-12 10:58:01.090671+00,2026-01-16 22:24:01.913028+00,positive,distribution,stacked_bar,{},{},{},change,{},TRUE,TRUE,default,FALSE,{},Trend in clarity of change communication,"trend in clarity of change communication trend in clarity of change communication in the last 12 months, has clarity of change communication improved or worsened? change communication metric single_select categorical change transformation communication adoption",[],2026-01-16 22:24:01.886+00
CHA_CON_031,Does your organisation track confidence or trust indicators during major change initiatives?,Change,single_select,metric,change,stacked_bar,categorical,"[{""code"": ""YES"", ""label"": ""Yes"", ""order"": 1, ""is_na"": false}, {""code"": ""OCCASIONALLY"", ""label"": ""Occasionally"", ""order"": 2, ""is_na"": false}, {""code"": ""NO"", ""label"": ""No"", ""order"": 3, ""is_na"": false}]",Select the option that best reflects current practice.,Do you track confidence or trust indicators during major change initiatives?,"{""Change"",""Readiness"",""metric"",""change"",""single_select""}",TRUE,TRUE,TRUE,1,neutral,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""YES"": 0.0, ""OCCASIONALLY"": 50.0, ""NO"": 100.0}, ""polarity"": ""neutral""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": true, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,32,v1.6_lang_final,high,variable,TRUE,{},Readiness,CHA_CONFIDENCE,1,Change Master Expansion (7-Level Framework),low,stable,Confidence or trust indicators during major change initiatives tracking,Confidence or trust indicators during major change initiatives tracking,medium,annually,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-01-12 10:58:01.090671+00,2026-02-03 16:52:17.539231+00,neutral,distribution,stacked_bar,{},{},{},change,{},TRUE,TRUE,default,FALSE,{},Confidence or trust indicators during major change initiatives tracking,confidence or trust indicators during major change initiatives tracking confidence or trust indicators during major change initiatives tracking does your organisation track confidence or trust indicators during major change initiatives? change readiness metric single_select categorical change transformation communication adoption,[],2026-01-16 22:24:28.694+00
CHA_CON_032,"In the last 12 months, has confidence in leadership during change improved or declined?",Change,single_select,metric,change,stacked_bar,categorical,"[{""code"": ""IMPROVED"", ""label"": ""Improved"", ""order"": 1, ""is_na"": false}, {""code"": ""DECLINED"", ""label"": ""Declined"", ""order"": 2, ""is_na"": false}, {""code"": ""NO_CHANGE"", ""label"": ""No change"", ""order"": 3, ""is_na"": false}]",Select the option that best reflects current practice.,"In the last 12 months, has confidence in leadership during change improved or declined?","{""Change"",""Readiness"",""metric"",""change"",""single_select""}",TRUE,TRUE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""IMPROVED"": 0.0, ""DECLINED"": 50.0, ""NO_CHANGE"": 100.0}, ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": true, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,33,v1.6_lang_final,low,variable,TRUE,{},Readiness,CHA_CONFIDENCE,1,Change Master Expansion (7-Level Framework),low,volatile,Trend in confidence in leadership during change,Trend in confidence in leadership during change,medium,ad_hoc,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Pulse,FALSE,FALSE,[],[],2026-01-12 10:58:01.090671+00,2026-02-03 16:52:17.539231+00,positive,distribution,stacked_bar,{},{},{},change,{},TRUE,TRUE,default,FALSE,{},Trend in confidence in leadership during change,"trend in confidence in leadership during change trend in confidence in leadership during change in the last 12 months, has confidence in leadership during change improved or declined? change readiness metric single_select categorical change transformation communication adoption",[],2026-01-16 22:23:18.979+00
CHA_INV_01,At what stage are employees typically involved or consulted in changes that affect them?,Change,single_select,practice,benchmark,stacked_bar,categorical,"[{""code"": ""NOT_INVOLVED"", ""label"": ""Not involved"", ""order"": 1, ""is_na"": false}, {""code"": ""INFORMED_AFTER_DECISIONS_ARE_MADE"", ""label"": ""Informed after decisions are made"", ""order"": 2, ""is_na"": false}, {""code"": ""CONSULTED_DURING_PLANNING"", ""label"": ""Consulted during planning"", ""order"": 3, ""is_na"": false}, {""code"": ""INVOLVED_IN_DESIGNING_SOLUTIONS"", ""label"": ""Involved in designing solutions"", ""order"": 4, ""is_na"": false}, {""code"": ""CO_CREATED_EMPLOYEES_HELP_SHAPE_DECISIONS"", ""label"": ""Co-created (employees help shape decisions)"", ""order"": 5, ""is_na"": false}, {""code"": ""VARIES_BY_CHANGE"", ""label"": ""Varies by change"", ""order"": 6, ""is_na"": true}, {""code"": ""DON_T_KNOW"", ""label"": ""Don't know"", ""order"": 7, ""is_na"": true}]",Select one option that best describes your organisation.,Categorical response describing: At what stage are employees typically involved or consulted in changes that affect them?,"{""Change"",""Involvement"",""practice"",""benchmark"",""single_select""}",TRUE,TRUE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""NOT_INVOLVED"": 0.0, ""INFORMED_AFTER_DECISIONS_ARE_MADE"": 25.0, ""CONSULTED_DURING_PLANNING"": 50.0, ""INVOLVED_IN_DESIGNING_SOLUTIONS"": 75.0, ""CO_CREATED_EMPLOYEES_HELP_SHAPE_DECISIONS"": 100.0}, ""na_codes"": [""VARIES_BY_CHANGE"", ""DON_T_KNOW""], ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": true, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v1.6_lang_final,high,medium,TRUE,{},Involvement,CHA_INVOLVEMENT,3,Gap Fill - Subpower Coverage (2026-02),low,stable,At what stage are employees typically involved or consulted in changes that affect them,At what stage are employees typically involved or consulted in changes that affect them,medium,annually,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-02-03 00:00:00+00,2026-02-03 00:00:00+00,positive,distribution,stacked_bar,{},{},{},benchmark,{},TRUE,TRUE,default,FALSE,{},At what stage are employees typically involved or consulted in changes that affect them,at what stage are employees typically involved or consulted in changes that affect them at what stage are employees typically involved or consulted in changes that affect them at what stage are employees typically involved or consulted in changes that affect them? change involvement practice single_select categorical change transformation communication adoption,[],2026-02-03 00:00:00+00
CHA_INV_02,How effectively does the organisation gather employee feedback during change?,Change,single_select,practice,benchmark,stacked_bar,categorical,"[{""code"": ""NOT_AT_ALL_EFFECTIVELY"", ""label"": ""Not at all effectively"", ""order"": 1, ""is_na"": false}, {""code"": ""SLIGHTLY_EFFECTIVELY"", ""label"": ""Slightly effectively"", ""order"": 2, ""is_na"": false}, {""code"": ""MODERATELY_EFFECTIVELY"", ""label"": ""Moderately effectively"", ""order"": 3, ""is_na"": false}, {""code"": ""VERY_EFFECTIVELY"", ""label"": ""Very effectively"", ""order"": 4, ""is_na"": false}, {""code"": ""EXTREMELY_EFFECTIVELY"", ""label"": ""Extremely effectively"", ""order"": 5, ""is_na"": false}, {""code"": ""DON_T_KNOW"", ""label"": ""Don't know"", ""order"": 6, ""is_na"": true}]",Select one option that best describes your organisation.,Categorical response describing: How effectively does the organisation gather employee feedback during change?,"{""Change"",""Involvement"",""practice"",""benchmark"",""single_select""}",TRUE,TRUE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""NOT_AT_ALL_EFFECTIVELY"": 0.0, ""SLIGHTLY_EFFECTIVELY"": 25.0, ""MODERATELY_EFFECTIVELY"": 50.0, ""VERY_EFFECTIVELY"": 75.0, ""EXTREMELY_EFFECTIVELY"": 100.0}, ""na_codes"": [""DON_T_KNOW""], ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": true, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v1.6_lang_final,high,medium,TRUE,{},Involvement,CHA_INVOLVEMENT,3,Gap Fill - Subpower Coverage (2026-02),low,stable,Effectiveness of gather employee feedback during change,Effectiveness of gather employee feedback during change,medium,annually,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-02-03 00:00:00+00,2026-02-03 00:00:00+00,positive,distribution,stacked_bar,{},{},{},benchmark,{},TRUE,TRUE,default,FALSE,{},Effectiveness of gather employee feedback during change,effectiveness of gather employee feedback during change effectiveness of gather employee feedback during change how effectively does the organisation gather employee feedback during change? change involvement practice single_select categorical change transformation communication adoption,[],2026-02-03 00:00:00+00
CHA_INV_03,To what extent does employee feedback influence final change decisions?,Change,single_select,practice,benchmark,stacked_bar,categorical,"[{""code"": ""NOT_AT_ALL"", ""label"": ""Not at all"", ""order"": 1, ""is_na"": false}, {""code"": ""RARELY"", ""label"": ""Rarely"", ""order"": 2, ""is_na"": false}, {""code"": ""SOMETIMES"", ""label"": ""Sometimes"", ""order"": 3, ""is_na"": false}, {""code"": ""OFTEN"", ""label"": ""Often"", ""order"": 4, ""is_na"": false}, {""code"": ""TO_A_VERY_SIGNIFICANT_EXTENT"", ""label"": ""To a very significant extent"", ""order"": 5, ""is_na"": false}, {""code"": ""DON_T_KNOW"", ""label"": ""Don't know"", ""order"": 6, ""is_na"": true}]",Select one option that best describes your organisation.,Categorical response describing: To what extent does employee feedback influence final change decisions?,"{""Change"",""Involvement"",""practice"",""benchmark"",""single_select""}",TRUE,TRUE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""NOT_AT_ALL"": 0.0, ""RARELY"": 25.0, ""SOMETIMES"": 50.0, ""OFTEN"": 75.0, ""TO_A_VERY_SIGNIFICANT_EXTENT"": 100.0}, ""na_codes"": [""DON_T_KNOW""], ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": true, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v1.6_lang_final,high,medium,TRUE,{},Involvement,CHA_INVOLVEMENT,3,Gap Fill - Subpower Coverage (2026-02),low,stable,Extent of employee feedback influence final change decisions,Extent of employee feedback influence final change decisions,medium,annually,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-02-03 00:00:00+00,2026-02-03 00:00:00+00,positive,distribution,stacked_bar,{},{},{},benchmark,{},TRUE,TRUE,default,FALSE,{},Extent of employee feedback influence final change decisions,extent of employee feedback influence final change decisions extent of employee feedback influence final change decisions to what extent does employee feedback influence final change decisions? change involvement practice single_select categorical change transformation communication adoption,[],2026-02-03 00:00:00+00
CHA_LEAD_01,How visible is senior leadership during periods of significant change?,Change,single_select,practice,benchmark,stacked_bar,categorical,"[{""code"": ""NOT_VISIBLE"", ""label"": ""Not visible"", ""order"": 1, ""is_na"": false}, {""code"": ""SLIGHTLY_VISIBLE"", ""label"": ""Slightly visible"", ""order"": 2, ""is_na"": false}, {""code"": ""MODERATELY_VISIBLE"", ""label"": ""Moderately visible"", ""order"": 3, ""is_na"": false}, {""code"": ""VERY_VISIBLE"", ""label"": ""Very visible"", ""order"": 4, ""is_na"": false}, {""code"": ""HIGHLY_VISIBLE"", ""label"": ""Highly visible"", ""order"": 5, ""is_na"": false}, {""code"": ""DON_T_KNOW"", ""label"": ""Don't know"", ""order"": 6, ""is_na"": true}]",Select one option that best describes your organisation.,Categorical response describing: How visible is senior leadership during periods of significant change?,"{""Change"",""Leadership"",""practice"",""benchmark"",""single_select""}",TRUE,TRUE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""NOT_VISIBLE"": 0.0, ""SLIGHTLY_VISIBLE"": 25.0, ""MODERATELY_VISIBLE"": 50.0, ""VERY_VISIBLE"": 75.0, ""HIGHLY_VISIBLE"": 100.0}, ""na_codes"": [""DON_T_KNOW""], ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": true, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v1.6_lang_final,high,medium,TRUE,{},Leadership,CHA_LEADERSHIP,4,Gap Fill - Subpower Coverage (2026-02),low,stable,Visibility of senior leadership during periods of significant change,Visibility of senior leadership during periods of significant change,medium,annually,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-02-03 00:00:00+00,2026-02-03 00:00:00+00,positive,distribution,stacked_bar,{},{},{},benchmark,{},TRUE,TRUE,default,FALSE,{},Visibility of senior leadership during periods of significant change,visibility of senior leadership during periods of significant change visibility of senior leadership during periods of significant change how visible is senior leadership during periods of significant change? change leadership practice single_select categorical change transformation communication adoption,[],2026-02-03 00:00:00+00
CHA_LEAD_02,How clearly do leaders communicate the reasons for change and what it means for employees?,Change,single_select,practice,benchmark,stacked_bar,categorical,"[{""code"": ""VERY_UNCLEAR"", ""label"": ""Very unclear"", ""order"": 1, ""is_na"": false}, {""code"": ""SOMEWHAT_UNCLEAR"", ""label"": ""Somewhat unclear"", ""order"": 2, ""is_na"": false}, {""code"": ""NEITHER_CLEAR_NOR_UNCLEAR"", ""label"": ""Neither clear nor unclear"", ""order"": 3, ""is_na"": false}, {""code"": ""SOMEWHAT_CLEAR"", ""label"": ""Somewhat clear"", ""order"": 4, ""is_na"": false}, {""code"": ""VERY_CLEAR"", ""label"": ""Very clear"", ""order"": 5, ""is_na"": false}, {""code"": ""DON_T_KNOW"", ""label"": ""Don't know"", ""order"": 6, ""is_na"": true}]",Select one option that best describes your organisation.,Categorical response describing: How clearly do leaders communicate the reasons for change and what it means for employees?,"{""Change"",""Leadership"",""practice"",""benchmark"",""single_select""}",TRUE,TRUE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""VERY_UNCLEAR"": 0.0, ""SOMEWHAT_UNCLEAR"": 25.0, ""NEITHER_CLEAR_NOR_UNCLEAR"": 50.0, ""SOMEWHAT_CLEAR"": 75.0, ""VERY_CLEAR"": 100.0}, ""na_codes"": [""DON_T_KNOW""], ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": true, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v1.6_lang_final,high,medium,TRUE,{},Leadership,CHA_LEADERSHIP,4,Gap Fill - Subpower Coverage (2026-02),low,stable,Change leadership communication clarity,Change leadership communication clarity,medium,annually,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-02-03 00:00:00+00,2026-02-03 00:00:00+00,positive,distribution,stacked_bar,{},{},{},benchmark,{},TRUE,TRUE,default,FALSE,{},Change leadership communication clarity,change leadership communication clarity change leadership communication clarity how clearly do leaders communicate the reasons for change and what it means for employees? change leadership practice single_select categorical change transformation communication adoption,[],2026-02-03 00:00:00+00
CHA_LEAD_03,How confident are employees in leadership capability to lead change effectively?,Change,single_select,practice,benchmark,stacked_bar,categorical,"[{""code"": ""NOT_CONFIDENT"", ""label"": ""Not confident"", ""order"": 1, ""is_na"": false}, {""code"": ""SLIGHTLY_CONFIDENT"", ""label"": ""Slightly confident"", ""order"": 2, ""is_na"": false}, {""code"": ""MODERATELY_CONFIDENT"", ""label"": ""Moderately confident"", ""order"": 3, ""is_na"": false}, {""code"": ""VERY_CONFIDENT"", ""label"": ""Very confident"", ""order"": 4, ""is_na"": false}, {""code"": ""COMPLETELY_CONFIDENT"", ""label"": ""Completely confident"", ""order"": 5, ""is_na"": false}, {""code"": ""DON_T_KNOW"", ""label"": ""Don't know"", ""order"": 6, ""is_na"": true}]",Select one option that best describes your organisation.,Categorical response describing: How confident are employees in leadership capability to lead change effectively?,"{""Change"",""Leadership"",""practice"",""benchmark"",""single_select""}",TRUE,TRUE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""NOT_CONFIDENT"": 0.0, ""SLIGHTLY_CONFIDENT"": 25.0, ""MODERATELY_CONFIDENT"": 50.0, ""VERY_CONFIDENT"": 75.0, ""COMPLETELY_CONFIDENT"": 100.0}, ""na_codes"": [""DON_T_KNOW""], ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": true, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v1.6_lang_final,high,medium,TRUE,{},Leadership,CHA_LEADERSHIP,4,Gap Fill - Subpower Coverage (2026-02),low,stable,Confidence of employees in leadership capability to lead change effectively,Confidence of employees in leadership capability to lead change effectively,medium,annually,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-02-03 00:00:00+00,2026-02-03 00:00:00+00,positive,distribution,stacked_bar,{},{},{},benchmark,{},TRUE,TRUE,default,FALSE,{},Confidence of employees in leadership capability to lead change effectively,confidence of employees in leadership capability to lead change effectively confidence of employees in leadership capability to lead change effectively how confident are employees in leadership capability to lead change effectively? change leadership practice single_select categorical change transformation communication adoption,[],2026-02-03 00:00:00+00
CHA_PAC_028,Does your organisation track the volume of concurrent change initiatives?,Change,single_select,metric,change,stacked_bar,categorical,"[{""code"": ""YES"", ""label"": ""Yes"", ""order"": 1, ""is_na"": false}, {""code"": ""PARTIALLY"", ""label"": ""Partially"", ""order"": 2, ""is_na"": false}, {""code"": ""NO"", ""label"": ""No"", ""order"": 3, ""is_na"": false}]",Select the option that best reflects current practice.,Do you track the volume of concurrent change initiatives?,"{""Change"",""Impact"",""metric"",""change"",""single_select""}",TRUE,TRUE,TRUE,1,neutral,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""YES"": 0.0, ""PARTIALLY"": 50.0, ""NO"": 100.0}, ""polarity"": ""neutral""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": true, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,29,v1.6_lang_final,high,variable,TRUE,{},Impact,CHA_PACE,5,Change Master Expansion (7-Level Framework),low,stable,The volume of concurrent change initiatives tracking,The volume of concurrent change initiatives tracking,medium,annually,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-01-12 10:58:01.090671+00,2026-02-03 16:52:17.539231+00,neutral,distribution,stacked_bar,{},{},{},change,{},TRUE,TRUE,default,FALSE,{},The volume of concurrent change initiatives tracking,the volume of concurrent change initiatives tracking the volume of concurrent change initiatives tracking does your organisation track the volume of concurrent change initiatives? change impact metric single_select categorical change transformation communication adoption,[],2026-01-16 22:24:29.522+00
CHA_PAC_029,"In the last 12 months, has the intensity of organisational change increased or decreased?",Change,single_select,metric,change,stacked_bar,categorical,"[{""code"": ""INCREASED"", ""label"": ""Increased"", ""order"": 1, ""is_na"": false}, {""code"": ""DECREASED"", ""label"": ""Decreased"", ""order"": 2, ""is_na"": false}, {""code"": ""STAYED_BROADLY_THE_SAME"", ""label"": ""Stayed broadly the same"", ""order"": 3, ""is_na"": false}]",Select the option that best reflects current practice.,"In the last 12 months, has the intensity of organisational change increased or decreased?","{""Change"",""Impact"",""metric"",""change"",""single_select""}",TRUE,TRUE,TRUE,1,neutral,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""INCREASED"": 0.0, ""DECREASED"": 50.0, ""STAYED_BROADLY_THE_SAME"": 100.0}, ""polarity"": ""neutral""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": true, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,30,v1.6_lang_final,low,variable,TRUE,{},Impact,CHA_PACE,5,Change Master Expansion (7-Level Framework),low,volatile,Trend in intensity of organisational change,Trend in intensity of organisational change,medium,ad_hoc,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Pulse,FALSE,FALSE,[],[],2026-01-12 10:58:01.090671+00,2026-02-03 16:52:17.539231+00,neutral,distribution,stacked_bar,{},{},{},change,{},TRUE,TRUE,default,FALSE,{},Trend in intensity of organisational change,"trend in intensity of organisational change trend in intensity of organisational change in the last 12 months, has the intensity of organisational change increased or decreased? change impact metric single_select categorical change transformation communication adoption",[],2026-01-16 22:23:17.278+00
CHA_REA_026,Are change readiness assessments conducted before major change initiatives?,Change,single_select,metric,change,stacked_bar,categorical,"[{""code"": ""YES_ALWAYS"", ""label"": ""Yes – always"", ""order"": 1, ""is_na"": false}, {""code"": ""SOMETIMES"", ""label"": ""Sometimes"", ""order"": 2, ""is_na"": false}, {""code"": ""NO"", ""label"": ""No"", ""order"": 3, ""is_na"": false}]",Select the option that best reflects current practice.,Are change readiness assessments conducted before major change initiatives?,"{""Change"",""Readiness"",""metric"",""change"",""single_select""}",TRUE,TRUE,TRUE,1,neutral,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""YES_ALWAYS"": 0.0, ""SOMETIMES"": 50.0, ""NO"": 100.0}, ""polarity"": ""neutral""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": true, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,27,v1.6_lang_final,high,variable,TRUE,{},Readiness,CHA_CONFIDENCE,1,Change Master Expansion (7-Level Framework),low,stable,Change readiness assessments conducted before major change,Change readiness assessments conducted before major change,medium,annually,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-01-12 10:58:01.090671+00,2026-01-16 22:24:29.820801+00,neutral,distribution,stacked_bar,{},{},{},change,{},TRUE,TRUE,default,FALSE,{},Change readiness assessments conducted before major change,change readiness assessments conducted before major change change readiness assessments conducted before major change are change readiness assessments conducted before major change initiatives? change readiness metric single_select categorical change transformation communication adoption,[],2026-01-16 22:24:29.786+00
CHA_READ_GF_bda251e9,Are change plans required for large-scale organisational initiatives?,Change,single_select,policy,benchmark,stacked_bar,categorical,"[{""code"": ""YES"", ""label"": ""Yes"", ""order"": 1, ""is_na"": false}, {""code"": ""NO"", ""label"": ""No"", ""order"": 2, ""is_na"": false}]",Select the option that best describes your organisation's current approach.,Are change plans required for large-scale organisational initiatives?,"{""Change"",""Readiness"",""policy"",""benchmark"",""single_select""}",TRUE,TRUE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""YES"": 0.0, ""NO"": 100.0}, ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": false, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v1.3_gapfill,medium,medium,FALSE,{},Readiness,CHA_CONFIDENCE,1,gap_fill_min3,low,stable,Change plans required for large-scale organisational,Change plans required for large-scale organisational,medium,annually,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-01-12 10:58:02.932749+00,2026-01-16 22:24:10.239284+00,positive,distribution,stacked_bar,{},{},{},benchmark,{},TRUE,TRUE,default,FALSE,{},Change plans required for large-scale organisational,change plans required for large-scale organisational change plans required for large-scale organisational are change plans required for large-scale organisational initiatives? change readiness policy single_select categorical change transformation communication adoption,[],2026-01-16 22:24:10.208+00
